user_id,product_id,eval_set,order_id
42392,131878,train,336331
42393,131879,train,336337
42395,131882,train,336354
42397,63732,train,336364
42397,74635,train,336366
42397,131888,train,336368
42399,131898,train,336396
42400,126983,train,336405
42401,89444,train,336413
42402,35898,train,336427
42403,44557,train,336434
42404,10116,train,336446
42405,13735,train,336456
42407,18482,train,336468
42408,44719,train,336474
42410,131924,train,336488
42412,131928,train,336498
42413,84900,train,336506
42413,131932,train,336508
42414,151589,train,336527
42416,131943,train,336539
42417,57280,train,336548
42419,5244,train,336558
42419,81,train,336560
42420,131947,train,336571
42422,131950,train,336584
42423,131952,train,336590
42425,50660,train,336606
42425,131966,train,336608
42425,31336,train,336610
42427,29197,train,336636
42429,165430,train,336647
42431,30444,train,336657
42433,38980,train,336670
42435,131980,train,336682
42437,133813,train,336694
42439,37195,train,336704
42440,131990,train,336712
42442,9997,train,336722
42444,880,train,336732
42446,131996,train,336743
42448,132001,train,336755
42449,132003,train,336761
42450,5656,train,336769
42451,46424,train,336777
42452,112293,train,336792
42452,132010,train,336794
42454,48817,train,336811
42456,79279,train,336821
42457,40304,train,336830
42458,120479,train,336840
42460,20038,train,336850
42461,4453,train,336860
42462,151607,train,336868
42464,1488,train,336879
42466,165437,train,336889
42468,20421,train,336900
42470,21617,train,336910
42471,132038,train,336921
42471,35023,train,336923
42471,132039,train,336925
42473,1005,train,336948
42475,132045,train,336960
42476,78883,train,336968
42478,761,train,336979
42479,165441,train,336985
42481,403,train,336998
42483,165443,train,337010
42485,20196,train,337021
42486,132067,train,337030
42486,32042,train,337032
42487,165444,train,337045
42489,132072,train,337056
42491,50852,train,337066
42492,28202,train,337077
42493,9706,train,337087
42494,2339,train,337095
42494,26640,train,337097
42495,26995,train,337113
42497,17809,train,337123
42499,19767,train,337134
42500,132092,train,337142
42502,114407,train,337152
42503,132103,train,337161
42505,34785,train,337171
42507,6218,train,337183
42507,11200,train,337185
42509,35090,train,337204
42511,165450,train,337215
42513,6158,train,337226
42515,132124,train,337237
42515,151623,train,337239
42516,132130,train,337250
42518,52782,train,337263
42519,132136,train,337269
42521,48911,train,337282
42522,687,train,337292
42523,23144,train,337298
42525,12272,train,337312
42527,132151,train,337325
42527,32182,train,337327
42528,37538,train,337346
42530,11391,train,337357
42532,26091,train,337367
42533,25996,train,337374
42534,43936,train,337382
42535,132165,train,337393
42537,132167,train,337405
42539,43759,train,337416
42539,22382,train,337418
42541,132176,train,337433
42542,132179,train,337442
42543,132182,train,337448
42543,132180,train,337450
42544,86486,train,337471
42545,132208,train,337477
42545,132215,train,337479
42545,132210,train,337481
42546,132220,train,337508
42547,151633,train,337516
42548,132225,train,337523
42549,132226,train,337531
42551,64841,train,337541
42552,37987,train,337547
42552,132233,train,337549
42553,44428,train,337571
42555,9119,train,337581
42556,151639,train,337587
42557,94159,train,337598
42558,11516,train,337605
42560,151642,train,337619
42562,65770,train,337629
42563,11044,train,337636
42564,26601,train,337644
42565,151644,train,337652
42567,79599,train,337666
42569,12211,train,337678
42570,17897,train,337685
42572,8482,train,337697
42574,11708,train,337708
42576,75986,train,337718
42577,1697,train,337727
42579,124488,train,337737
42580,51478,train,337744
42582,5303,train,337759
42584,3831,train,337771
42586,50777,train,337783
42588,1151,train,337793
42589,132290,train,337801
42591,2126,train,337814
42592,38742,train,337823
42593,132315,train,337829
42593,39776,train,337831
42593,118071,train,337833
42594,21398,train,337860
42595,12861,train,337866
42595,16446,train,337868
42596,11207,train,337890
42597,1313,train,337900
42598,31281,train,337911
42599,92919,train,337918
42600,132339,train,337927
42600,151655,train,337929
42602,42385,train,337949
42604,15910,train,337962
42606,115,train,337972
42607,1647,train,337982
42608,165483,train,337993
42610,97794,train,338007
42612,132362,train,338019
42612,15177,train,338021
42613,19967,train,338039
42614,132371,train,338048
42614,33005,train,338050
42615,130463,train,338065
42616,20519,train,338076
42618,42099,train,338088
42619,132376,train,338097
42620,29825,train,338104
42620,132386,train,338106
42620,132383,train,338108
42620,132395,train,338110
42621,1866,train,338145
42622,38571,train,338159
42623,11255,train,338167
42624,30166,train,338175
42625,81164,train,338186
42627,27049,train,338197
42628,132413,train,338205
42630,2518,train,338220
42631,151667,train,338227
42633,21399,train,338240
42635,93537,train,338251
42636,657,train,338258
42637,15665,train,338264
42639,2335,train,338279
42640,17203,train,338288
42642,657,train,338298
42644,151670,train,338311
42646,151671,train,338322
42647,21194,train,338330
42648,1645,train,338338
42650,24224,train,338353
42651,50545,train,338359
42652,1117,train,338370
42653,43432,train,338378
42654,69697,train,338385
42656,132467,train,338398
42656,12603,train,338400
42657,55986,train,338412
42658,90490,train,338422
42660,80267,train,338433
42660,11302,train,338435
42662,132482,train,338456
42664,27808,train,338468
42665,72009,train,338474
42667,14496,train,338486
42668,110322,train,338494
42669,7073,train,338500
42671,132498,train,338513
42673,9407,train,338525
42674,52392,train,338535
42675,3430,train,338541
42677,127153,train,338556
42678,132511,train,338562
42680,29189,train,338576
42682,132518,train,338590
42684,6149,train,338601
42686,32931,train,338612
42686,6129,train,338614
42688,132524,train,338629
42690,132529,train,338640
42692,8078,train,338651
42693,132534,train,338659
42694,132539,train,338668
42696,109581,train,338680
42698,26984,train,338693
42699,132546,train,338702
42701,197,train,338714
42703,10080,train,338726
42705,13546,train,338737
42706,95890,train,338745
42707,26841,train,338754
42709,151699,train,338766
42711,132562,train,338778
42712,1295,train,338786
42713,132568,train,338795
42715,19950,train,338807
42716,43521,train,338813
42717,69931,train,338822
42719,132580,train,338836
42721,66572,train,338846
42722,31952,train,338853
42723,120218,train,338862
42724,132588,train,338868
42725,132601,train,338879
42725,113368,train,338881
42726,26857,train,338901
42726,82539,train,338903
42726,93226,train,338905
42726,132616,train,338907
42727,46287,train,338942
42728,18851,train,338951
42730,132632,train,338963
42732,102894,train,338973
42734,2600,train,338985
42736,85208,train,338997
42738,18983,train,339008
42740,12390,train,339018
42742,2085,train,339029
42744,132644,train,339041
42746,9581,train,339051
42748,132649,train,339062
42749,3380,train,339068
42751,165530,train,339082
42751,132654,train,339084
42753,111835,train,339102
42754,45700,train,339110
42755,7071,train,339117
42756,132663,train,339129
42756,73205,train,339131
42757,3367,train,339146
42759,18337,train,339159
42760,14423,train,339167
42762,132678,train,339184
42763,16079,train,339193
42764,165535,train,339201
42765,15468,train,339207
42765,85633,train,339209
42766,21139,train,339225
42767,5517,train,339233
42769,8918,train,339248
42770,23300,train,339256
42771,60867,train,339266
42773,4395,train,339276
42775,12949,train,339287
42776,22762,train,339293
42778,132702,train,339309
42779,24187,train,339317
42781,151726,train,339328
42783,132710,train,339340
42784,2571,train,339349
42785,104252,train,339355
42787,77929,train,339370
42789,18316,train,339381
42790,46742,train,339388
42792,54876,train,339402
42793,454,train,339410
42795,132729,train,339421
42796,132734,train,339429
42797,132735,train,339435
42799,132740,train,339449
42801,165549,train,339459
42803,151737,train,339471
42805,15601,train,339485
42806,63601,train,339495
42806,6609,train,339497
42807,132753,train,339509
42809,132755,train,339523
42810,3383,train,339533
42812,165553,train,339544
42813,132766,train,339552
42813,33565,train,339554
42814,64138,train,339569
42815,58136,train,339580
42816,16583,train,339588
42818,151740,train,339601
42819,3354,train,339609
42820,115909,train,339617
42822,132792,train,339632
42824,132796,train,339643
42824,19336,train,339645
42825,132809,train,339664
42825,132812,train,339666
42826,11175,train,339681
42827,132824,train,339689
42828,3820,train,339696
42830,151747,train,339710
42832,53274,train,339721
42834,132839,train,339733
42835,151749,train,339741
42837,33990,train,339751
42839,38297,train,339762
42841,10190,train,339775
42843,3008,train,339785
42844,1584,train,339791
42846,1646,train,339806
42847,10612,train,339812
42849,132859,train,339829
42851,10240,train,339840
42853,132863,train,339852
42855,90896,train,339862
42857,132865,train,339873
42858,132868,train,339879
42860,132878,train,339895
42861,5033,train,339906
42862,87882,train,339915
42862,51809,train,339917
42863,8148,train,339935
42865,132914,train,339948
42865,132897,train,339950
42865,132913,train,339952
42865,132917,train,339954
42866,132923,train,339985
42867,132926,train,339996
42869,92669,train,340010
42871,151764,train,340021
42872,10866,train,340027
42872,132934,train,340029
42872,132937,train,340031
42874,7753,train,340060
42876,31278,train,340071
42878,32787,train,340083
42880,165577,train,340094
42882,151767,train,340108
42883,24113,train,340114
42884,13449,train,340128
42886,19151,train,340141
42888,14185,train,340151
42888,88921,train,340153
42888,132964,train,340155
42889,40749,train,340174
42890,132971,train,340182
42891,132974,train,340190
42892,132990,train,340201
42892,132980,train,340203
42892,33986,train,340205
42894,132991,train,340230
42895,117,train,340237
42895,35706,train,340239
42896,27008,train,340256
42896,4707,train,340258
42897,78651,train,340274
42898,14193,train,340285
42900,30985,train,340299
42901,37738,train,340305
42902,1664,train,340316
42904,26548,train,340332
42906,23491,train,340344
42906,122177,train,340346
42906,133032,train,340348
42908,39302,train,340373
42910,151778,train,340383
42912,13759,train,340396
42913,38456,train,340403
42915,795,train,340418
42916,75252,train,340424
42918,18887,train,340436
42920,17423,train,340447
42922,3962,train,340458
42924,165594,train,340470
42926,133077,train,340480
42926,133073,train,340482
42928,7141,train,340499
42930,42462,train,340512
42931,9222,train,340520
42933,101330,train,340530
42934,133087,train,340536
42936,133095,train,340548
42937,129406,train,340554
42937,95128,train,340556
42938,38852,train,340577
42938,7001,train,340579
42939,22917,train,340591
42941,727,train,340606
42943,22430,train,340617
42944,4043,train,340626
42946,10513,train,340636
42947,81776,train,340645
42949,133118,train,340655
42951,28273,train,340665
42952,133122,train,340672
42954,164223,train,340684
42955,133123,train,340692
42956,133126,train,340700
42958,109112,train,340711
42959,60276,train,340719
42960,6043,train,340728
42962,31083,train,340740
42963,133134,train,340747
42964,79,train,340761
42966,761,train,340772
42967,128075,train,340781
42968,50751,train,340792
42969,12600,train,340799
42971,133150,train,340812
42972,96,train,340820
42973,132525,train,340828
42974,151797,train,340839
42976,10216,train,340852
42976,133158,train,340854
42977,17752,train,340867
42978,16039,train,340876
42979,44085,train,340885
42981,133168,train,340897
42982,644,train,340906
42984,22448,train,340916
42986,54330,train,340927
42986,133177,train,340929
42987,133179,train,340945
42989,133186,train,340958
42991,20842,train,340969
42992,34493,train,340977
42993,133192,train,340986
42994,133196,train,340993
42995,4595,train,340999
42997,65797,train,341013
42999,87704,train,341023
43000,14556,train,341029
43002,91164,train,341043
43004,113907,train,341053
43004,133213,train,341055
43005,133219,train,341066
43007,40158,train,341083
43008,31797,train,341092
43010,18052,train,341103
43012,51468,train,341113
43014,65498,train,341125
43015,133226,train,341131
43017,5087,train,341146
43019,23039,train,341159
43021,148043,train,341170
43023,14531,train,341181
43024,37796,train,341190
43026,91386,train,341204
43027,133250,train,341211
43029,10973,train,341222
43031,232,train,341233
43032,66627,train,341244
43034,8931,train,341256
43034,62711,train,341258
43036,95585,train,341273
43038,133268,train,341285
43040,133274,train,341296
43042,133277,train,341309
43043,133279,train,341315
43044,69997,train,341324
43045,37237,train,341335
43047,133289,train,341347
43049,133293,train,341358
43049,133295,train,341360
43051,3467,train,341376
43051,133304,train,341378
43052,31075,train,341395
43053,133317,train,341401
43054,114772,train,341410
43055,125675,train,341418
43057,30794,train,341430
43059,165638,train,341442
43059,133328,train,341444
43061,63913,train,341459
43062,41899,train,341465
43063,133335,train,341476
43064,165640,train,341485
43065,26608,train,341493
43066,992,train,341501
43067,35464,train,341511
43069,57971,train,341523
43071,133351,train,341535
43072,133357,train,341541
43073,3125,train,341551
43074,133360,train,341559
43076,34676,train,341573
43077,10055,train,341579
43078,93374,train,341588
43079,38127,train,341599
43079,5412,train,341601
43081,28525,train,341620
43083,54832,train,341630
43084,8388,train,341636
43086,58251,train,341650
43086,30527,train,341652
43088,133387,train,341669
43088,165647,train,341671
43089,35975,train,341687
43091,647,train,341700
43092,15178,train,341709
43093,133400,train,341717
43093,114719,train,341719
43095,105741,train,341735
43096,68314,train,341743
43097,18606,train,341751
43098,133410,train,341762
43100,133415,train,341772
43102,12233,train,341783
43104,62794,train,341793
43105,34342,train,341799
43106,15375,train,341807
43107,133427,train,341820
43109,3831,train,341830
43111,151841,train,341842
43112,133449,train,341850
43112,8834,train,341852
43112,9704,train,341854
43113,47456,train,341880
43114,73884,train,341886
43115,14882,train,341899
43117,165656,train,341911
43119,133463,train,341922
43120,23397,train,341930
43122,26372,train,341941
43124,47239,train,341951
43125,24578,train,341960
43125,72153,train,341962
43126,37198,train,341973
43128,142550,train,341989
43130,139957,train,342000
43131,57957,train,342008
43131,9928,train,342010
43133,133492,train,342035
43135,54331,train,342047
43136,157613,train,342056
43137,5079,train,342064
43139,45707,train,342079
43141,133505,train,342089
43142,22543,train,342098
43144,13129,train,342109
43146,133514,train,342120
43147,15962,train,342126
43148,16926,train,342134
43149,64571,train,342145
43150,3778,train,342153
43152,133522,train,342164
43154,133525,train,342174
43154,1106,train,342176
43156,6788,train,342193
43158,2135,train,342203
43159,10649,train,342210
43161,133536,train,342226
43163,133538,train,342237
43165,8679,train,342248
43166,133544,train,342255
43168,106833,train,342265
43169,12048,train,342271
43171,969,train,342284
43173,133553,train,342296
43174,133573,train,342302
43174,133560,train,342304
43174,133572,train,342306
43174,133563,train,342308
43176,7034,train,342346
43178,104200,train,342359
43179,133582,train,342367
43181,529,train,342379
43182,15195,train,342390
43182,1169,train,342392
43184,14593,train,342411
43186,133596,train,342422
43188,72265,train,342435
43188,133600,train,342437
43189,133611,train,342453
43191,133616,train,342464
43193,1974,train,342476
43193,65709,train,342478
43194,787,train,342489
43194,107017,train,342491
43195,35335,train,342514
43197,48039,train,342524
43198,133639,train,342530
43198,7556,train,342532
43200,133641,train,342555
43202,82632,train,342566
43204,130665,train,342578
43206,23874,train,342589
43208,10969,train,342601
43210,133659,train,342612
43210,133661,train,342614
43211,9869,train,342632
43212,68991,train,342638
43214,133666,train,342654
43215,133669,train,342661
43217,18109,train,342674
43219,133674,train,342684
43219,133673,train,342686
43219,43905,train,342688
43219,20509,train,342690
43221,133684,train,342724
43223,165679,train,342736
43225,7,train,342746
43227,2654,train,342758
43229,12437,train,342769
43230,6048,train,342777
43232,78319,train,342788
43234,151870,train,342799
43235,14222,train,342805
43236,15164,train,342818
43238,133704,train,342831
43240,133708,train,342841
43241,78813,train,342849
43242,16527,train,342857
43243,4078,train,342870
43244,74060,train,342878
43246,47168,train,342889
43248,2477,train,342899
43249,20026,train,342908
43251,117918,train,342918
43251,50828,train,342920
43252,13767,train,342933
43253,133732,train,342942
43255,165690,train,342955
43256,119989,train,342964
43258,4957,train,342976
43260,10356,train,342986
43262,8482,train,342999
43263,151879,train,343010
43264,133746,train,343018
43265,133756,train,343025
43265,133761,train,343027
43266,96432,train,343047
43267,8494,train,343055
43269,1959,train,343070
43270,133769,train,343076
43270,116487,train,343078
43270,133771,train,343080
43271,133785,train,343109
43273,113093,train,343119
43273,120828,train,343121
43273,133799,train,343123
43274,165695,train,343148
43274,33555,train,343150
43275,165548,train,343164
43277,95422,train,343180
43278,69011,train,343188
43279,53604,train,343194
43280,5506,train,343207
43282,6716,train,343217
43284,111621,train,343228
43285,551,train,343234
43285,72474,train,343236
43285,133828,train,343238
43287,133843,train,343267
43287,16502,train,343269
43289,77601,train,343285
43291,133849,train,343297
43293,57576,train,343308
43294,106855,train,343315
43295,133855,train,343323
43297,5312,train,343336
43298,16174,train,343346
43300,6876,train,343357
43302,93105,train,343367
43302,133864,train,343369
43302,165699,train,343371
43304,15691,train,343395
43306,133877,train,343408
43307,133881,train,343414
43307,133880,train,343416
43307,5844,train,343418
43307,133884,train,343420
43307,133901,train,343422
43309,133915,train,343468
43310,165702,train,343475
43312,151890,train,343489
43313,165704,train,343497
43315,106988,train,343507
43317,30942,train,343517
43318,17434,train,343524
43320,133932,train,343535
43322,37251,train,343548
43323,10866,train,343556
43324,48056,train,343565
43325,8826,train,343576
43326,34626,train,343583
43326,5581,train,343585
43326,123411,train,343587
43326,5325,train,343589
43326,133951,train,343591
43328,9244,train,343637
43329,42227,train,343643
43330,61183,train,343652
43332,8836,train,343664
43334,165708,train,343675
43336,12549,train,343689
43337,71208,train,343699
43339,133978,train,343711
43339,133985,train,343713
43339,133980,train,343715
43341,10622,train,343743
43343,133994,train,343754
43344,117158,train,343762
43345,151900,train,343769
43346,134003,train,343775
43348,43933,train,343791
43349,816,train,343799
43351,7694,train,343811
43353,21252,train,343822
43353,134016,train,343824
43355,110507,train,343844
43355,38325,train,343846
43356,134027,train,343861
43357,134033,train,343872
43358,393,train,343882
43359,21933,train,343890
43361,6031,train,343902
43363,3082,train,343913
43365,286,train,343924
43367,31922,train,343936
43369,134065,train,343949
43369,134064,train,343951
43369,87897,train,343953
43369,15163,train,343955
43369,134063,train,343957
43371,54918,train,343998
43373,165720,train,344008
43374,20405,train,344017
43374,23835,train,344019
43376,13283,train,344036
43376,40881,train,344038
43377,8019,train,344052
43378,32346,train,344063
43380,32901,train,344073
43382,151911,train,344083
43383,165722,train,344089
43384,13136,train,344096
43386,134105,train,344108
43387,19745,train,344115
43389,134111,train,344130
43390,134112,train,344138
43391,3288,train,344146
43393,165724,train,344157
43394,3937,train,344166
43395,839,train,344172
43397,33772,train,344184
43399,4725,train,344194
43401,85648,train,344205
43403,165727,train,344217
43404,134126,train,344224
43406,64923,train,344238
43407,73082,train,344248
43408,15212,train,344254
43409,2792,train,344262
43410,31996,train,344275
43410,61196,train,344277
43410,134146,train,344279
43411,42119,train,344303
43412,151920,train,344311
43414,134157,train,344322
43415,134160,train,344329
43417,3067,train,344343
43419,134172,train,344354
43419,134176,train,344356
43421,134184,train,344372
43422,151926,train,344383
43423,95682,train,344393
43425,8679,train,344403
43426,4957,train,344414
43428,134197,train,344424
43429,134198,train,344435
43430,134090,train,344441
43432,43356,train,344456
43434,151932,train,344467
43436,2411,train,344478
43437,80492,train,344484
43438,60928,train,344497
43440,10931,train,344509
43440,5847,train,344511
43442,18964,train,344526
43444,93317,train,344538
43445,92119,train,344544
43446,134235,train,344555
43448,24620,train,344570
43450,134241,train,344580
43451,70191,train,344587
43452,165744,train,344599
43453,13318,train,344607
43455,3190,train,344623
43456,134260,train,344630
43456,134253,train,344632
43456,134263,train,344634
43456,62039,train,344636
43457,44588,train,344665
43459,71622,train,344679
43461,134268,train,344689
43462,75182,train,344696
43462,3824,train,344698
43464,165748,train,344722
43464,51800,train,344724
43466,70582,train,344739
43467,21259,train,344747
43468,165750,train,344758
43468,20864,train,344760
43469,44309,train,344771
43471,44053,train,344785
43473,3551,train,344797
43474,134299,train,344805
43476,67927,train,344818
43478,127699,train,344829
43480,165755,train,344842
43482,134309,train,344853
43483,134312,train,344860
43483,4231,train,344862
43483,134311,train,344864
43485,133556,train,344891
43487,134322,train,344903
43489,134325,train,344915
43491,2560,train,344925
43493,45453,train,344938
43495,134336,train,344950
43496,109207,train,344960
43498,21664,train,344972
43499,363,train,344982
43501,52303,train,344993
43502,3831,train,345001
43504,12417,train,345014
43506,134351,train,345026
43506,5043,train,345028
43507,71569,train,345046
43509,5043,train,345056
43511,151954,train,345066
43512,77627,train,345072
43514,4713,train,345084
43515,3365,train,345092
43516,18476,train,345100
43517,77953,train,345112
43519,749,train,345124
43521,134376,train,345134
43522,82380,train,345140
43524,134384,train,345153
43524,52417,train,345155
43526,49936,train,345173
43528,134389,train,345187
43528,134395,train,345189
43530,128161,train,345204
43532,44205,train,345214
43533,134401,train,345223
43534,165776,train,345231
43536,20810,train,345242
43536,71872,train,345244
43537,151965,train,345256
43539,133865,train,345272
43541,134410,train,345282
43542,134411,train,345288
43543,7207,train,345301
43544,151968,train,345312
43546,27148,train,345324
43548,134429,train,345334
43548,38016,train,345336
43548,134418,train,345338
43548,58853,train,345340
43550,14002,train,345371
43552,11223,train,345383
43554,42012,train,345397
43556,12417,train,345409
43557,24503,train,345420
43558,165787,train,345428
43558,134459,train,345430
43558,98268,train,345432
43560,94473,train,345455
43561,78943,train,345466
43562,151974,train,345474
43563,42883,train,345482
43565,134472,train,345494
43567,39809,train,345505
43568,1134,train,345513
43569,130023,train,345522
43570,2501,train,345530
43572,65601,train,345542
43572,134478,train,345544
43574,71983,train,345560
43576,151976,train,345570
43577,134499,train,345576
43577,127062,train,345578
43577,32675,train,345580
43578,18843,train,345607
43580,165794,train,345619
43580,134508,train,345621
43581,73013,train,345639
43583,755,train,345651
43584,27334,train,345659
43584,134517,train,345661
43586,455,train,345677
43586,788,train,345679
43587,134523,train,345691
43588,5201,train,345704
43590,2599,train,345714
43592,2137,train,345724
43594,10180,train,345734
43596,583,train,345744
43597,134537,train,345752
43599,3221,train,345767
43599,2518,train,345769
43600,28874,train,345784
43601,134544,train,345795
43602,151987,train,345804
43604,113502,train,345814
43605,134551,train,345820
43607,134558,train,345835
43608,127865,train,345843
43609,47027,train,345849
43611,170,train,345865
43612,117647,train,345876
43613,64106,train,345882
43615,139441,train,345895
43616,57128,train,345903
43618,94738,train,345914
43620,56430,train,345925
43622,123619,train,345936
43623,134589,train,345945
43624,133183,train,345951
43626,155567,train,345963
43627,134596,train,345969
43629,48197,train,345982
43630,18874,train,345988
43632,63339,train,346004
43634,10194,train,346014
43635,165811,train,346021
43636,101755,train,346028
43637,58215,train,346036
43638,22238,train,346045
43640,30134,train,346061
43642,110944,train,346072
43643,134613,train,346079
43644,6081,train,346087
43646,135713,train,346103
43648,20232,train,346117
43650,134616,train,346128
43652,54573,train,346140
43652,134623,train,346142
43653,10012,train,346157
43653,11739,train,346159
43655,134639,train,346180
43657,134648,train,346193
43657,116076,train,346195
43659,27439,train,346213
43659,4856,train,346215
43661,15581,train,346232
43661,134659,train,346234
43663,27613,train,346253
43664,134667,train,346261
43666,96069,train,346271
43666,6332,train,346273
43668,161467,train,346292
43669,6859,train,346300
43670,2243,train,346306
43672,15957,train,346321
43674,134690,train,346334
43675,134693,train,346345
43677,645,train,346357
43679,134698,train,346369
43680,134699,train,346379
43682,22568,train,346389
43684,32678,train,346399
43685,53352,train,346409
43687,18408,train,346420
43688,115923,train,346426
43690,29766,train,346439
43692,134710,train,346449
43694,47560,train,346461
43696,103676,train,346473
43698,134714,train,346483
43699,84710,train,346490
43699,22448,train,346492
43701,74478,train,346515
43702,152018,train,346524
43704,97653,train,346536
43705,71114,train,346544
43705,152019,train,346546
43706,500,train,346563
43708,134731,train,346574
43709,134737,train,346580
43710,112502,train,346588
43712,13919,train,346599
43714,40401,train,346611
43714,2288,train,346613
43715,15012,train,346628
43717,134746,train,346642
43719,134749,train,346656
43721,134754,train,346667
43722,43902,train,346674
43723,134762,train,346685
43724,30863,train,346691
43726,134768,train,346704
43726,66895,train,346706
43728,134772,train,346725
43730,6618,train,346739
43731,134780,train,346747
43732,165841,train,346757
43734,152029,train,346771
43734,21826,train,346773
43734,24798,train,346775
43735,165842,train,346800
43737,38980,train,346811
43739,12920,train,346824
43741,12608,train,346836
43743,134813,train,346848
43745,165846,train,346859
43747,25212,train,346869
43749,134826,train,346881
43749,121548,train,346883
43750,14413,train,346897
43751,10994,train,346905
43752,134833,train,346916
43754,6506,train,346928
43756,134842,train,346940
43757,645,train,346948
43758,105399,train,346954
43760,134847,train,346966
43761,16776,train,346977
43763,108437,train,346989
43764,140312,train,346999
43766,29209,train,347010
43767,165851,train,347018
43769,4813,train,347034
43770,96983,train,347042
43771,100181,train,347051
43771,134873,train,347053
43773,75238,train,347069
43775,13956,train,347080
43776,12602,train,347090
43778,134882,train,347100
43778,134893,train,347102
43779,134896,train,347116
43781,134897,train,347129
43782,53453,train,347136
43784,152045,train,347150
43785,152046,train,347158
43787,134908,train,347173
43788,21345,train,347180
43790,165860,train,347192
43792,37497,train,347203
43794,138637,train,347213
43796,134918,train,347223
43798,30010,train,347234
43800,118959,train,347247
43802,116242,train,347258
43804,134934,train,347269
43805,8307,train,347277
43807,20395,train,347287
43807,134955,train,347289
43807,227,train,347291
43807,134947,train,347293
43807,134944,train,347295
43807,134940,train,347297
43807,134954,train,347299
43807,134957,train,347301
43807,105616,train,347303
43808,74132,train,347376
43809,134980,train,347385
43810,25047,train,347393
43812,165870,train,347409
43814,512,train,347419
43816,30671,train,347432
43817,165873,train,347438
43819,24140,train,347450
43821,1121,train,347461
43823,4151,train,347475
43825,135005,train,347486
43827,4474,train,347498
43827,62878,train,347500
43829,1162,train,347518
43831,152064,train,347530
43832,135019,train,347539
43834,4702,train,347549
43836,76927,train,347559
43837,48743,train,347568
43838,135026,train,347576
43840,72449,train,347589
43841,93288,train,347597
43842,135038,train,347612
43843,761,train,347618
43845,38590,train,347630
43847,8010,train,347641
43849,135048,train,347653
43850,135053,train,347659
43851,12591,train,347673
43851,135055,train,347675
43853,152066,train,347693
43855,165887,train,347704
43857,10361,train,347716
43858,30760,train,347722
43859,135067,train,347735
43860,59281,train,347741
43860,5832,train,347743
43861,135075,train,347759
43863,135078,train,347771
43865,135083,train,347783
43866,64207,train,347791
43867,135086,train,347801
43868,3703,train,347812
43869,9036,train,347822
43870,15565,train,347830
43872,34522,train,347844
43874,53771,train,347854
43875,135102,train,347861
43876,148804,train,347869
43877,135108,train,347878
43879,9331,train,347891
43880,10602,train,347897
43882,152075,train,347909
43884,152076,train,347920
43885,135119,train,347926
43887,6924,train,347940
43889,165901,train,347951
43891,135133,train,347962
43893,20268,train,347973
43895,2301,train,347985
43896,9089,train,347991
43898,119022,train,348008
43899,135147,train,348016
43899,135148,train,348018
43900,135157,train,348035
43902,135160,train,348046
43904,647,train,348058
43905,1959,train,348065
43906,1827,train,348073
43908,44891,train,348086
43910,7292,train,348097
43911,53208,train,348105
43912,165910,train,348111
43914,142306,train,348124
43916,50058,train,348134
43917,152084,train,348144
43918,21934,train,348152
43919,912,train,348159
43919,37947,train,348161
43920,111538,train,348180
43922,135190,train,348193
43924,152085,train,348204
43924,42096,train,348206
43925,666,train,348221
43925,46908,train,348223
43926,59812,train,348240
43928,102572,train,348252
43930,39459,train,348263
43930,130846,train,348265
43932,10928,train,348283
43934,51074,train,348296
43935,44718,train,348305
43935,152087,train,348307
43936,17712,train,348320
43938,1647,train,348331
43939,151386,train,348340
43939,34513,train,348342
43940,3831,train,348354
43941,135235,train,348362
43941,1163,train,348364
43942,20006,train,348383
43944,37237,train,348395
43945,8876,train,348401
43947,152089,train,348414
43948,135249,train,348420
43950,52221,train,348433
43951,152091,train,348441
43953,16367,train,348453
43955,32475,train,348464
43956,135262,train,348474
43958,5512,train,348485
43959,9108,train,348493
43960,60502,train,348502
43961,8762,train,348510
43962,81054,train,348518
43962,135273,train,348520
43964,56180,train,348536
43966,49234,train,348547
43968,135280,train,348558
43970,135285,train,348570
43972,135290,train,348582
43974,51826,train,348593
43974,135293,train,348595
43975,21043,train,348612
43976,20757,train,348618
43977,165927,train,348626
43979,135308,train,348640
43979,1185,train,348642
43981,72532,train,348658
43982,165928,train,348664
43983,6353,train,348672
43985,152099,train,348684
43986,135318,train,348692
43988,165931,train,348704
43990,1812,train,348714
43992,7921,train,348725
43994,135,train,348735
43996,8525,train,348745
43998,7069,train,348756
43999,12806,train,348764
44000,135331,train,348770
44002,135335,train,348785
44003,40085,train,348792
44004,13631,train,348803
44006,1928,train,348814
44008,85668,train,348824
44009,66857,train,348831
44011,30248,train,348842
44012,123916,train,348849
44014,125060,train,348862
44015,80146,train,348868
44017,1804,train,348880
44018,2441,train,348890
44018,40324,train,348892
44020,19296,train,348911
44022,135369,train,348921
44024,46006,train,348931
44026,7515,train,348944
44028,89202,train,348957
44030,135380,train,348967
44032,87965,train,348978
44032,9031,train,348980
44033,61436,train,348995
44034,3799,train,349003
44034,135385,train,349005
44036,135388,train,349024
44038,105063,train,349034
44039,46675,train,349043
44040,135393,train,349050
44041,41139,train,349058
44042,63174,train,349069
44044,19097,train,349082
44045,5360,train,349091
44046,14008,train,349097
44047,30370,train,349106
44049,19572,train,349120
44050,135413,train,349128
44052,165943,train,349141
44053,135417,train,349147
